id,domain,portal_system,portal_subdomain,confidence,detection_method,validated,validation_website,error,timestamp,created_at,updated_at
173,brysonsmithteam.com,unknown,,low,not_found,0,,,2026-02-11T07:19:54.500195,2026-02-24 07:00:50,2026-02-24 07:00:50
174,bullseyeaz.com,appfolio,bullseye.appfolio.com,high,homepage_fetch,1,http://www.bullseyeaz.com,,2026-02-11T07:20:53.740322,2026-02-24 07:00:50,2026-02-24 07:00:50
175,burkelyrentalhomes.com,appfolio,burkelycommunities.appfolio.com,low,homepage_fetch,0,,,2026-02-11T07:20:54.410853,2026-02-24 07:00:50,2026-02-24 07:00:50
176,bullpropertymanagement.com,buildium,bull.managebuilding.com,high,secondary_page:/tenants/,0,,,2026-02-11T07:20:53.534773,2026-02-24 07:00:50,2026-02-24 07:00:50
177,buckinghamteam.com,unknown,,low,not_found,0,,,2026-02-11T07:20:26.124227,2026-02-24 07:00:50,2026-02-24 07:00:50
178,burlingtonproperty.management,buildium,fiveseasonspropertymanagement.managebuilding.com,high,homepage_fetch,0,,,2026-02-11T07:21:18.507626,2026-02-24 07:00:50,2026-02-24 07:00:50
179,burlingtonrentalsnc.com,appfolio,burlingtonrentals.appfolio.com,high,homepage_fetch,1,http://www.burlingtonrentalsnc.com,,2026-02-11T07:21:18.994303,2026-02-24 07:00:50,2026-02-24 07:00:50
180,buckinghampm.com,unknown,,low,not_found,0,,,2026-02-11T07:20:25.949577,2026-02-24 07:00:50,2026-02-24 07:00:50
181,burnsmgmt.com,realpage,skyviewterraces.loftliving.com,high,secondary_page:/residents/,0,,,2026-02-11T07:21:24.237895,2026-02-24 07:00:50,2026-02-24 07:00:50
182,burleysps.com,unknown,,low,not_found,0,,,2026-02-11T07:21:02.007178,2026-02-24 07:00:50,2026-02-24 07:00:50
183,bushproperties.com,appfolio,bushpropertiesapts.appfolio.com,low,homepage_fetch,0,,,2026-02-11T07:21:47.865718,2026-02-24 07:00:50,2026-02-24 07:00:50
184,burkepm.com,unknown,,low,not_found,0,,,2026-02-11T07:20:56.059879,2026-02-24 07:00:50,2026-02-24 07:00:50
185,burnsandco.com,unknown,,low,not_found,0,,,2026-02-11T07:21:19.597879,2026-02-24 07:00:50,2026-02-24 07:00:50
186,busybeetn.com,propertyboss,applications.propertyboss.net,high,homepage_fetch,0,,,2026-02-11T07:22:23.266870,2026-02-24 07:00:50,2026-02-24 07:00:50
187,buyersrealestatepm.com,appfolio,buyersre.appfolio.com,high,homepage_fetch,1,http://www.buyersrealestatepm.com/,,2026-02-11T07:22:24.011628,2026-02-24 07:00:50,2026-02-24 07:00:50
188,buyinsac.com,buildium,pierman.managebuilding.com,high,homepage_fetch,0,,,2026-02-11T07:22:24.718025,2026-02-24 07:00:50,2026-02-24 07:00:50
189,buyorrenthouses.com,appfolio,,high,homepage_fetch,0,,,2026-02-11T07:22:25.360144,2026-02-24 07:00:50,2026-02-24 07:00:50
190,buypalestine.com,buildium,picketfencerealtyinc.managebuilding.com,high,homepage_fetch,0,,,2026-02-11T07:22:26.074217,2026-02-24 07:00:50,2026-02-24 07:00:50
191,buysellmanagememphis.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-11T07:22:26.731145,2026-02-24 07:00:50,2026-02-24 07:00:50
192,burnspropertiesinc.com,unknown,,low,not_found,0,,,2026-02-11T07:21:26.641654,2026-02-24 07:00:50,2026-02-24 07:00:50
193,buysellwithnorm.realtor,buildium,go2realty1.managebuilding.com,high,homepage_fetch,0,,,2026-02-11T07:22:29.038862,2026-02-24 07:00:50,2026-02-24 07:00:50
194,bushre.com,unknown,,low,not_found,0,,,2026-02-11T07:21:48.594993,2026-02-24 07:00:50,2026-02-24 07:00:50
195,bvrealtymanagement.com,doorloop,bvrealty.app.doorloop.com,high,homepage_fetch,0,,,2026-02-11T07:22:35.848650,2026-02-24 07:00:50,2026-02-24 07:00:50
196,business.site,unknown,,low,not_found,0,,,2026-02-11T07:21:53.089780,2026-02-24 07:00:50,2026-02-24 07:00:50
197,bvwpm.com,propertyware,app.propertyware.com,high,secondary_page:/login/,0,,,2026-02-11T07:22:36.362359,2026-02-24 07:00:50,2026-02-24 07:00:50
198,bwrents.com,appfolio,bellweatherproperties.appfolio.com,low,homepage_fetch,0,,,2026-02-11T07:22:55.719922,2026-02-24 07:00:50,2026-02-24 07:00:50
199,byersandharvey.com,appfolio,byersharveyrealestate.appfolio.com,high,homepage_fetch,1,http://byersandharvey.com,,2026-02-11T07:22:56.578478,2026-02-24 07:00:50,2026-02-24 07:00:50
200,byrdpalmer.com,appfolio,byrdpalmer.appfolio.com,high,homepage_fetch,1,http://www.byrdpalmer.com,,2026-02-11T07:22:57.276905,2026-02-24 07:00:50,2026-02-24 07:00:50
201,byrdpm.com,appfolio,byrdpm.appfolio.com,high,homepage_fetch,1,https://byrdpm.com,,2026-02-11T07:22:57.984649,2026-02-24 07:00:50,2026-02-24 07:00:50
202,byrnemanagement.com,appfolio,,high,homepage_fetch,0,,,2026-02-11T07:22:59.708597,2026-02-24 07:00:50,2026-02-24 07:00:50
203,c-rem.com,appfolio,centurionmgmt.appfolio.com,high,homepage_fetch,1,http://www.c-rem.com,,2026-02-11T07:23:02.054196,2026-02-24 07:00:50,2026-02-24 07:00:50
204,c1pms.com,appfolio,clients1st.appfolio.com,high,homepage_fetch,1,http://www.c1pms.com,,2026-02-11T07:23:03.350305,2026-02-24 07:00:50,2026-02-24 07:00:50
205,buysellrent702.com,appfolio,,high,link_redirect:followed_link:property manager web,0,,,2026-02-11T07:22:27.611500,2026-02-24 07:00:50,2026-02-24 07:00:50
206,c21commander.com,appfolio,commanderrealty.appfolio.com,high,homepage_fetch,1,http://c21commander.com,,2026-02-11T07:23:10.589039,2026-02-24 07:00:50,2026-02-24 07:00:50
207,buyyourhomeflorida.com,unknown,,low,not_found,0,,,2026-02-11T07:22:29.909432,2026-02-24 07:00:50,2026-02-24 07:00:50
208,c21jcjones.com,appfolio,,high,homepage_fetch,0,,,2026-02-11T07:23:15.305860,2026-02-24 07:00:50,2026-02-24 07:00:50
209,bwparks.com,unknown,,low,not_found,0,,,2026-02-11T07:22:38.358864,2026-02-24 07:00:50,2026-02-24 07:00:50
210,c21northwest.com,appfolio,centurytwentyonenorthwest.appfolio.com,low,homepage_fetch,0,,,2026-02-11T07:23:29.911962,2026-02-24 07:00:50,2026-02-24 07:00:50
211,c5pmaz.com,inosio,,high,homepage_fetch,0,,,2026-02-11T07:23:30.450345,2026-02-24 07:00:50,2026-02-24 07:00:50
212,c21ir.com,unknown,,low,not_found,0,,,2026-02-11T07:23:11.406183,2026-02-24 07:00:50,2026-02-24 07:00:50
213,c21magnoliapm.com,unknown,,low,not_found,0,,,2026-02-11T07:23:15.755727,2026-02-24 07:00:50,2026-02-24 07:00:50
214,cabrilloproperties.com,appfolio,cabrilloproperties.appfolio.com,high,homepage_fetch,1,http://www.cabrilloproperties.com,,2026-02-11T07:24:19.851366,2026-02-24 07:00:50,2026-02-24 07:00:50
215,cabrioproperties.com,rentmanager,cabrio.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-11T07:24:20.591866,2026-02-24 07:00:50,2026-02-24 07:00:50
216,c21arm.com,unknown,,low,not_found,0,,,2026-02-11T07:23:04.292098,2026-02-24 07:00:50,2026-02-24 07:00:50
217,cabessafl.com,unknown,,low,not_found,0,,,2026-02-11T07:23:37.379504,2026-02-24 07:00:50,2026-02-24 07:00:50
218,cadaci.com,rentvine,cadaci.rentvine.com,high,homepage_fetch,0,,,2026-02-11T07:24:32.737533,2026-02-24 07:00:50,2026-02-24 07:00:50
219,cadmusproperties.com,appfolio,,high,homepage_fetch,0,,,2026-02-11T07:24:33.508855,2026-02-24 07:00:50,2026-02-24 07:00:50
220,cagpropertymanagement.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-11T07:24:34.293987,2026-02-24 07:00:50,2026-02-24 07:00:50
221,cajunstays.com,guesty,,high,homepage_fetch,0,,,2026-02-11T07:24:35.834134,2026-02-24 07:00:50,2026-02-24 07:00:50
222,cal-prop.com,rentmanager,calprop.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-11T07:24:36.837674,2026-02-24 07:00:50,2026-02-24 07:00:50
223,cabinsforyou.com,unknown,,low,not_found,0,,,2026-02-11T07:24:04.116244,2026-02-24 07:00:50,2026-02-24 07:00:50
224,cachevalleyagent.com,unknown,,low,not_found,0,,,2026-02-11T07:24:22.223110,2026-02-24 07:00:50,2026-02-24 07:00:50
225,caldwellaz.com,appfolio,caldwellpropsolutions.appfolio.com,low,secondary_page:/tenants/,0,,,2026-02-11T07:25:07.527773,2026-02-24 07:00:50,2026-02-24 07:00:50
226,cactusvacationrentals.com,unknown,,low,not_found,0,,,2026-02-11T07:24:22.671667,2026-02-24 07:00:50,2026-02-24 07:00:50
227,caldergr.com,unknown,,low,not_found,0,,,2026-02-11T07:24:59.681617,2026-02-24 07:00:50,2026-02-24 07:00:50
228,calelloagency.com,unknown,,low,not_found,0,,,2026-02-11T07:25:13.345004,2026-02-24 07:00:50,2026-02-24 07:00:50
229,californiaflatsllc.com,buildium,californiaflatsllc2.managebuilding.com,high,secondary_page:/portal/,0,,,2026-02-11T07:25:45.454346,2026-02-24 07:00:50,2026-02-24 07:00:50
230,californiapacificrealty.com,appfolio,californiapacific.appfolio.com,high,homepage_fetch,1,,,2026-02-11T07:26:01.649993,2026-02-24 07:00:50,2026-02-24 07:00:50
231,calcurbs.com,unknown,,low,not_found,0,,,2026-02-11T07:24:37.230863,2026-02-24 07:00:50,2026-02-24 07:00:50
232,callabbytoday.com,appfolio,abbymgmtsolutions.appfolio.com,high,homepage_fetch,1,http://www.callabbytoday.com,,2026-02-11T07:26:24.992439,2026-02-24 07:00:50,2026-02-24 07:00:50
233,callahanandgalloway.com,appfolio,,high,homepage_fetch,0,,,2026-02-11T07:26:25.717315,2026-02-24 07:00:50,2026-02-24 07:00:50
234,callahanrents.com,appfolio,,high,homepage_fetch,0,,,2026-02-11T07:26:26.039924,2026-02-24 07:00:50,2026-02-24 07:00:50
235,callapartments.com,appfolio,,high,homepage_fetch,0,,,2026-02-11T07:26:26.546349,2026-02-24 07:00:50,2026-02-24 07:00:50
236,callcornerstone.com,buildium,cret.managebuilding.com,high,homepage_fetch,0,,,2026-02-11T07:26:26.892895,2026-02-24 07:00:50,2026-02-24 07:00:50
237,calibergrouppm.com,appfolio,calibergrouppm.appfolio.com,high,subdomain_probe,1,http://www.calibergrouppm.com,,2026-02-11T07:25:26.484200,2026-02-24 07:00:50,2026-02-24 07:00:50
238,callproactive.com,buildium,proactpm.managebuilding.com,high,homepage_fetch,0,,,2026-02-11T07:26:34.982486,2026-02-24 07:00:50,2026-02-24 07:00:50
239,callrealty.com,appfolio,callrealty.appfolio.com,high,secondary_page:/tenants/,1,http://www.callrealty.com,,2026-02-11T07:26:35.898991,2026-02-24 07:00:50,2026-02-24 07:00:50
240,callsouthcoast.com,propertyboss,portal.propertyboss.net,high,homepage_fetch,0,,,2026-02-11T07:26:40.850220,2026-02-24 07:00:50,2026-02-24 07:00:50
241,calltorentme.com,appfolio,goldstarpm.appfolio.com,high,homepage_fetch,1,https://www.calltorentme.com/,,2026-02-11T07:26:41.144247,2026-02-24 07:00:50,2026-02-24 07:00:50
242,californialeasing.com,unknown,,low,not_found,0,,,2026-02-11T07:25:58.181109,2026-02-24 07:00:50,2026-02-24 07:00:50
243,californiaprime.com,unknown,,low,not_found,0,,,2026-02-11T07:26:05.428510,2026-02-24 07:00:50,2026-02-24 07:00:50
244,callithomeutah.com,unknown,,low,not_found,0,,,2026-02-11T07:26:27.502218,2026-02-24 07:00:50,2026-02-24 07:00:50
245,calwestern.com,appfolio,calwestern.appfolio.com,high,homepage_fetch,1,http://www.calwestern.com,,2026-02-11T07:27:15.052723,2026-02-24 07:00:50,2026-02-24 07:00:50
246,calwesternpm.com,buildium,calwesternpm.managebuilding.com,high,homepage_fetch,0,,,2026-02-11T07:27:15.761584,2026-02-24 07:00:50,2026-02-24 07:00:50
247,calwestrents.com,appfolio,calwestam.appfolio.com,high,secondary_page:/owners/,1,http://www.calwestrents.com,,2026-02-11T07:27:16.366151,2026-02-24 07:00:50,2026-02-24 07:00:50
248,camberpm.com,appfolio,camberpm.appfolio.com,low,homepage_fetch,0,,,2026-02-11T07:27:25.159113,2026-02-24 07:00:50,2026-02-24 07:00:50
249,cambiargroup.com,buildium,cambiar.managebuilding.com,high,homepage_fetch,0,,,2026-02-11T07:27:25.842820,2026-02-24 07:00:50,2026-02-24 07:00:50
250,cambriapm.com,appfolio,,high,homepage_fetch,0,,,2026-02-11T07:27:26.197213,2026-02-24 07:00:50,2026-02-24 07:00:50
251,cambridgehoapropertymanagement.com,buildium,CambridgeManagementGroupllc.managebuilding.com,high,homepage_fetch,0,,,2026-02-11T07:27:26.570846,2026-02-24 07:00:50,2026-02-24 07:00:50
252,cambridgemgmt.net,realpage,,high,homepage_fetch,0,,,2026-02-11T07:27:26.826063,2026-02-24 07:00:50,2026-02-24 07:00:50
253,cambridgeswfl.com,appfolio,,high,homepage_fetch,0,,,2026-02-11T07:27:27.220542,2026-02-24 07:00:50,2026-02-24 07:00:50
254,calpig.com,buildium,calpigpm.managebuilding.com,high,secondary_page:/apply-here,0,,,2026-02-11T07:26:54.375577,2026-02-24 07:00:50,2026-02-24 07:00:50
255,camelliarealty.net,appfolio,camelliarealty.appfolio.com,high,homepage_fetch,1,,,2026-02-11T07:27:30.249429,2026-02-24 07:00:50,2026-02-24 07:00:50
256,campagnarealtors.com,appfolio,campagnapms.appfolio.com,high,homepage_fetch,1,http://www.campagnarealtors.com,,2026-02-11T07:27:42.094899,2026-02-24 07:00:50,2026-02-24 07:00:50
257,calpacmgmt.com,unknown,,low,not_found,0,,,2026-02-11T07:26:41.781800,2026-02-24 07:00:50,2026-02-24 07:00:50
258,campusmgt.com,rentmanager,campmi.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-11T07:27:48.822340,2026-02-24 07:00:50,2026-02-24 07:00:50
259,campusrealtors.com,appfolio,campusrealtors.appfolio.com,high,homepage_fetch,1,http://www.campusrealtors.com,,2026-02-11T07:27:50.282955,2026-02-24 07:00:50,2026-02-24 07:00:50
260,campusrealty.com,appfolio,crmgmtinc.appfolio.com,high,homepage_fetch,1,http://www.campusrealty.com,,2026-02-11T07:27:50.983947,2026-02-24 07:00:50,2026-02-24 07:00:50
261,calvaryrealty.com,unknown,,low,not_found,0,,,2026-02-11T07:27:00.963233,2026-02-24 07:00:50,2026-02-24 07:00:50
262,candenpm.com,rentecdirect,,high,homepage_fetch,0,,,2026-02-11T07:28:09.554908,2026-02-24 07:00:50,2026-02-24 07:00:50
263,candhpropertyrentals.com,buildium,candhpropertyrentals.managebuilding.com,high,homepage_fetch,0,,,2026-02-11T07:28:10.071638,2026-02-24 07:00:50,2026-02-24 07:00:50
264,candleparkproperties.com,appfolio,,high,homepage_fetch,0,,,2026-02-11T07:28:10.341140,2026-02-24 07:00:50,2026-02-24 07:00:50
265,campbellrentals.com,unknown,,low,not_found,0,,,2026-02-11T07:27:42.913069,2026-02-24 07:00:50,2026-02-24 07:00:50
266,campbellprop.com,yardi,resource.rentcafe.com,high,playwright_homepage,0,,,2026-02-11T07:27:42.416029,2026-02-24 07:00:50,2026-02-24 07:00:50
267,cantey.com,appfolio,cantey.appfolio.com,high,homepage_fetch,1,http://www.cantey.com,,2026-02-11T07:28:49.794044,2026-02-24 07:00:50,2026-02-24 07:00:50
268,cantonmanagement.com,appfolio,,high,homepage_fetch,0,,,2026-02-11T07:28:50.406885,2026-02-24 07:00:50,2026-02-24 07:00:50
269,capcitypropmgmt.com,appfolio,,high,homepage_fetch,0,,,2026-02-11T07:28:50.752517,2026-02-24 07:00:50,2026-02-24 07:00:50
270,candmrental.com,appfolio,candmrental.appfolio.com,high,subdomain_probe,1,,,2026-02-11T07:28:10.675845,2026-02-24 07:00:50,2026-02-24 07:00:50
271,capcnj.org,unknown,,low,not_found,0,,,2026-02-11T07:28:51.213149,2026-02-24 07:00:50,2026-02-24 07:00:50
272,candorrealty.com,unknown,,low,not_found,0,,,2026-02-11T07:28:47.111667,2026-02-24 07:00:50,2026-02-24 07:00:50
273,camsonproperties.com,unknown,,low,not_found,0,,,2026-02-11T07:27:51.624817,2026-02-24 07:00:50,2026-02-24 07:00:50
274,capitalcitypm.net,appfolio,capitalcity.appfolio.com,high,homepage_fetch,1,http://www.capitalcitypm.net,,2026-02-11T07:29:42.189809,2026-02-24 07:00:50,2026-02-24 07:00:50
275,capitalpropertymanagementllc.com,appfolio,capitalpropertymanagementllc.appfolio.com,high,homepage_fetch,1,http://www.capitalpropertymanagementllc.com,,2026-02-11T07:29:42.813754,2026-02-24 07:00:50,2026-02-24 07:00:50
276,capitalpdx.com,appfolio,capitalpropertymgmt.appfolio.com,high,homepage_fetch,1,http://www.capitalpdx.com,,2026-02-11T07:29:42.687851,2026-02-24 07:00:50,2026-02-24 07:00:50
277,capitalpropertymanagementsolutions.net,buildium,capitalpropertymanagementsolutions.managebuilding.com,high,homepage_fetch,0,,,2026-02-11T07:29:43.363629,2026-02-24 07:00:50,2026-02-24 07:00:50
278,capitalpropertyventures.com,frontsteps,,high,homepage_fetch,0,,,2026-02-11T07:29:43.757041,2026-02-24 07:00:50,2026-02-24 07:00:50
279,capdevco.com,unknown,,low,not_found,0,,,2026-02-11T07:29:01.326531,2026-02-24 07:00:50,2026-02-24 07:00:50
280,capitalrealestateok.com,unknown,,low,not_found,0,,,2026-02-11T07:29:46.979449,2026-02-24 07:00:50,2026-02-24 07:00:50
281,capitalpropertyva.com,unknown,,low,not_found,0,,,2026-02-11T07:29:43.543120,2026-02-24 07:00:50,2026-02-24 07:00:50
282,capecoral-re.com,unknown,,low,not_found,0,,,2026-02-11T07:29:36.941873,2026-02-24 07:00:50,2026-02-24 07:00:50
283,capitalrpm.com,unknown,,low,not_found,0,,,2026-02-11T07:30:03.571023,2026-02-24 07:00:50,2026-02-24 07:00:50
284,capitalventurecorp.com,unknown,,low,not_found,0,,,2026-02-11T07:30:34.705313,2026-02-24 07:00:50,2026-02-24 07:00:50
285,capitalstreetpm.com,unknown,,low,not_found,0,,,2026-02-11T07:30:33.006969,2026-02-24 07:00:50,2026-02-24 07:00:50
286,capncrealty.com,buildium,capnc.managebuilding.com,high,homepage_fetch,0,,,2026-02-11T07:31:36.118740,2026-02-24 07:00:50,2026-02-24 07:00:50
287,capitalvillageservices.com,unknown,,low,not_found,0,,,2026-02-11T07:30:46.996337,2026-02-24 07:00:50,2026-02-24 07:00:50
288,capitolsquaremanagement.com,unknown,,low,not_found,0,,,2026-02-11T07:30:58.073407,2026-02-24 07:00:50,2026-02-24 07:00:50
289,capstoneinvestment.com,rentmanager,residentwebaccess.rentmanager.com,high,homepage_fetch,0,,,2026-02-11T07:32:02.031694,2026-02-24 07:00:50,2026-02-24 07:00:50
290,capstonemanagement.com,realpage,,high,homepage_fetch,0,,,2026-02-11T07:32:02.342849,2026-02-24 07:00:50,2026-02-24 07:00:50
291,capstonerealtypros.com,appfolio,capstonerealtypros.appfolio.com,low,homepage_fetch,0,,,2026-02-11T07:32:05.599115,2026-02-24 07:00:50,2026-02-24 07:00:50
292,capstonetriad.com,appfolio,capstonerc.appfolio.com,high,homepage_fetch,1,http://www.capstonetriad.com,,2026-02-11T07:32:06.415074,2026-02-24 07:00:50,2026-02-24 07:00:50
293,capleandcompany.com,unknown,,low,not_found,0,,,2026-02-11T07:31:26.826907,2026-02-24 07:00:50,2026-02-24 07:00:50
294,capvestpartner.com,appfolio,capvestpartner.appfolio.com,high,homepage_fetch,1,http://capvestpartner.com,,2026-02-11T07:32:27.377809,2026-02-24 07:00:50,2026-02-24 07:00:50
295,capstone-properties.com,unknown,,low,not_found,0,,,2026-02-11T07:31:36.499544,2026-02-24 07:00:50,2026-02-24 07:00:50
296,caravelrem.com,rentmanager,ownerwebaccess.rentmanager.com,high,homepage_fetch,0,,,2026-02-11T07:32:40.498378,2026-02-24 07:00:50,2026-02-24 07:00:50
297,carawaymanagement.com,appfolio,,high,homepage_fetch,0,,,2026-02-11T07:32:40.840034,2026-02-24 07:00:50,2026-02-24 07:00:50
298,captaincookrealestate.com,propertyware,app.propertyware.com,high,link_redirect:followed_link:long-term property m,0,,,2026-02-11T07:32:07.404311,2026-02-24 07:00:50,2026-02-24 07:00:50
299,capstonehomeloans.com,unknown,,low,not_found,0,,,2026-02-11T07:31:38.856982,2026-02-24 07:00:50,2026-02-24 07:00:50
300,cardinalmg.com,buildium,cardinalmanagementgroup.managebuilding.com,high,homepage_fetch,0,,,2026-02-11T07:33:17.926760,2026-02-24 07:00:50,2026-02-24 07:00:50
301,cardinalpointpm.com,buildium,cardinalpointpropertymanagementllc.managebuilding.com,high,homepage_fetch,0,,,2026-02-11T07:33:18.606334,2026-02-24 07:00:50,2026-02-24 07:00:50
302,carassoneproperties.com,unknown,,low,not_found,0,,,2026-02-11T07:32:28.397138,2026-02-24 07:00:50,2026-02-24 07:00:50
303,care-rentals.com,appfolio,,high,homepage_fetch,0,,,2026-02-11T07:33:32.119683,2026-02-24 07:00:50,2026-02-24 07:00:50
304,carbajalrealty.com,unknown,,low,not_found,0,,,2026-02-11T07:32:41.248225,2026-02-24 07:00:50,2026-02-24 07:00:50
305,caretakerspropertymanagement.com,appfolio,coahome.appfolio.com,low,homepage_fetch,0,,,2026-02-11T07:33:46.426083,2026-02-24 07:00:50,2026-02-24 07:00:50
306,carewellrm.com,rentvine,carewellpropertymanagement.rentvine.com,high,homepage_fetch,0,,,2026-02-11T07:33:49.622492,2026-02-24 07:00:50,2026-02-24 07:00:50
307,cardinal-online.com,appfolio,,high,link_redirect:followed_link:property management ,0,,,2026-02-11T07:33:06.298476,2026-02-24 07:00:50,2026-02-24 07:00:50
308,cariboupm.com,appfolio,,high,homepage_fetch,0,,,2026-02-11T07:33:50.507984,2026-02-24 07:00:50,2026-02-24 07:00:50
309,cardinalstreetmanagement.com,buildium,cardinalstreet.managebuilding.com,medium,subdomain_probe,1,,,2026-02-11T07:33:19.313445,2026-02-24 07:00:50,2026-02-24 07:00:50
310,carlsbadproperties.com,appfolio,goldenkeyprop.appfolio.com,high,homepage_fetch,1,http://www.carlsbadproperties.com,,2026-02-11T07:34:07.686999,2026-02-24 07:00:50,2026-02-24 07:00:50
311,careonerental.com,unknown,,low,not_found,0,,,2026-02-11T07:33:32.437320,2026-02-24 07:00:50,2026-02-24 07:00:50
312,carlislerp.com,yardi,,low,recovery:dns_spf,0,,,2026-02-11T07:33:50.837050,2026-02-24 07:00:50,2026-02-24 07:00:50
313,carmelres.com,appfolio,carmelmanagement.appfolio.com,high,homepage_fetch,1,https://www.carmelres.com/our-listings/,,2026-02-11T07:34:47.178680,2026-02-24 07:00:50,2026-02-24 07:00:50
314,carnegiemanagementinc.com,managego,carnegie.managego.com,high,homepage_fetch,0,,,2026-02-11T07:34:48.191628,2026-02-24 07:00:50,2026-02-24 07:00:50
315,carodproperties.com,rentmanager,carod.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-11T07:34:48.558630,2026-02-24 07:00:50,2026-02-24 07:00:50
316,carolinaforestrentalproperties.com,appfolio,carolinaforestrp.appfolio.com,high,secondary_page:/tenants/,1,http://www.carolinaforestrentalproperties.com,,2026-02-11T07:34:49.130268,2026-02-24 07:00:50,2026-02-24 07:00:50
